id_tienda,tienda,codigo_postal,d_codigo,d_asenta,d_tipo_asenta,D_mnpio,c_mnpio,d_zona,id_sucursal,sucursal,latitud,longitud,store_name,store_id,address
35869,Costco,1548,1548,Villa Progresista,Colonia,Álvaro Obregón,10,Urbano,35869,Santa Fe,19.353219591940903,-99.27455078541377,Costco,7,"Lomas de Santa Fe, Contadero, Mexico City, CDMX , , , 01219"
4413,La Comer,1548,1548,Villa Progresista,Colonia,Álvaro Obregón,10,Urbano,4413,La Comer Olivar,19.334805,-99.227039,La Comer,1423,"AV DE LAS TORRES 446, SAN JOSE DEL OLIVAR, 1770 ALVARO OBREGON, MEXICO, DISTRITO FEDERAL"
9993,Soriana,1548,1548,Villa Progresista,Colonia,Álvaro Obregón,10,Urbano,9993,Paradox Santa Fe,19.357303,-99.273539,Soriana,3729,"Av Sta Fe 546, Lomas de Santa Fe, Contadero, Cuajimalpa de Morelos, 01219 Ciudad de México, CDMX"
4431,Fresko,1548,1548,Villa Progresista,Colonia,Álvaro Obregón,10,Urbano,4431,Fresko Pabellón Bosques,19.38268,-99.269,Fresko,45,"PROLONGACION BOSQUES DE REFORMA 1813, VISTA HERMOSA, 5109 CUAJIMALPA, MEXICO, DISTRITO FEDERAL"
4423,Sumesa,1548,1548,Villa Progresista,Colonia,Álvaro Obregón,10,Urbano,4423,San Ángel,19.348363,-99.190051,Sumesa,1424,"Calle Cracovia 97, San Ángel, Álvaro Obregón, 01000 Ciudad de México, CDMX"
137,Chedraui,1549,1549,Dos Ríos del Pueblo Santa Lucía,Colonia,Álvaro Obregón,10,Urbano,137,Samara Santa Fe,19.3676531,-99.2594206,Selecto Chedraui,22,Av Santa Fe 94
30,City Market,1549,1549,Dos Ríos del Pueblo Santa Lucía,Colonia,Álvaro Obregón,10,Urbano,30,Santa Fe,19.3582077,-99.2719088,City Market,9,Avenida Santa Fe 498
35869,Costco,1549,1549,Dos Ríos del Pueblo Santa Lucía,Colonia,Álvaro Obregón,10,Urbano,35869,Santa Fe,19.353219591940903,-99.27455078541377,Costco,7,"Lomas de Santa Fe, Contadero, Mexico City, CDMX , , , 01219"
4413,La Comer,1549,1549,Dos Ríos del Pueblo Santa Lucía,Colonia,Álvaro Obregón,10,Urbano,4413,La Comer Olivar,19.334805,-99.227039,La Comer,1423,"AV DE LAS TORRES 446, SAN JOSE DEL OLIVAR, 1770 ALVARO OBREGON, MEXICO, DISTRITO FEDERAL"
9993,Soriana,1549,1549,Dos Ríos del Pueblo Santa Lucía,Colonia,Álvaro Obregón,10,Urbano,9993,Paradox Santa Fe,19.357303,-99.273539,Soriana,3729,"Av Sta Fe 546, Lomas de Santa Fe, Contadero, Cuajimalpa de Morelos, 01219 Ciudad de México, CDMX"
4431,Fresko,1549,1549,Dos Ríos del Pueblo Santa Lucía,Colonia,Álvaro Obregón,10,Urbano,4431,Fresko Pabellón Bosques,19.38268,-99.269,Fresko,45,"PROLONGACION BOSQUES DE REFORMA 1813, VISTA HERMOSA, 5109 CUAJIMALPA, MEXICO, DISTRITO FEDERAL"
4423,Sumesa,1549,1549,Dos Ríos del Pueblo Santa Lucía,Colonia,Álvaro Obregón,10,Urbano,4423,San Ángel,19.348363,-99.190051,Sumesa,1424,"Calle Cracovia 97, San Ángel, Álvaro Obregón, 01000 Ciudad de México, CDMX"
137,Chedraui,1550,1550,Tepeaca,Colonia,Álvaro Obregón,10,Urbano,137,Samara Santa Fe,19.3676531,-99.2594206,Selecto Chedraui,22,Av Santa Fe 94
30,City Market,1550,1550,Tepeaca,Colonia,Álvaro Obregón,10,Urbano,30,Santa Fe,19.3582077,-99.2719088,City Market,9,Avenida Santa Fe 498
35869,Costco,1550,1550,Tepeaca,Colonia,Álvaro Obregón,10,Urbano,35869,Santa Fe,19.353219591940903,-99.27455078541377,Costco,7,"Lomas de Santa Fe, Contadero, Mexico City, CDMX , , , 01219"
4413,La Comer,1550,1550,Tepeaca,Colonia,Álvaro Obregón,10,Urbano,4413,La Comer Olivar,19.334805,-99.227039,La Comer,1423,"AV DE LAS TORRES 446, SAN JOSE DEL OLIVAR, 1770 ALVARO OBREGON, MEXICO, DISTRITO FEDERAL"
9993,Soriana,1550,1550,Tepeaca,Colonia,Álvaro Obregón,10,Urbano,9993,Paradox Santa Fe,19.357303,-99.273539,Soriana,3729,"Av Sta Fe 546, Lomas de Santa Fe, Contadero, Cuajimalpa de Morelos, 01219 Ciudad de México, CDMX"
4431,Fresko,1550,1550,Tepeaca,Colonia,Álvaro Obregón,10,Urbano,4431,Fresko Pabellón Bosques,19.38268,-99.269,Fresko,45,"PROLONGACION BOSQUES DE REFORMA 1813, VISTA HERMOSA, 5109 CUAJIMALPA, MEXICO, DISTRITO FEDERAL"
4423,Sumesa,1550,1550,Tepeaca,Colonia,Álvaro Obregón,10,Urbano,4423,San Ángel,19.348363,-99.190051,Sumesa,1424,"Calle Cracovia 97, San Ángel, Álvaro Obregón, 01000 Ciudad de México, CDMX"
137,Chedraui,1560,1560,Ave Real,Colonia,Álvaro Obregón,10,Urbano,137,Samara Santa Fe,19.3676531,-99.2594206,Selecto Chedraui,22,Av Santa Fe 94
30,City Market,1560,1560,Ave Real,Colonia,Álvaro Obregón,10,Urbano,30,Santa Fe,19.3582077,-99.2719088,City Market,9,Avenida Santa Fe 498
35869,Costco,1560,1560,Ave Real,Colonia,Álvaro Obregón,10,Urbano,35869,Santa Fe,19.353219591940903,-99.27455078541377,Costco,7,"Lomas de Santa Fe, Contadero, Mexico City, CDMX , , , 01219"
4413,La Comer,1560,1560,Ave Real,Colonia,Álvaro Obregón,10,Urbano,4413,La Comer Olivar,19.334805,-99.227039,La Comer,1423,"AV DE LAS TORRES 446, SAN JOSE DEL OLIVAR, 1770 ALVARO OBREGON, MEXICO, DISTRITO FEDERAL"
10002,Soriana,1560,1560,Ave Real,Colonia,Álvaro Obregón,10,Urbano,10002,San Jeronimo,19.330351,-99.208839,Soriana,3729,"Anillo Perif. 630, Jardines del Pedregal, Álvaro Obregón, 01900 Ciudad de México, CDMX"
4431,Fresko,1560,1560,Ave Real,Colonia,Álvaro Obregón,10,Urbano,4431,Fresko Pabellón Bosques,19.38268,-99.269,Fresko,45,"PROLONGACION BOSQUES DE REFORMA 1813, VISTA HERMOSA, 5109 CUAJIMALPA, MEXICO, DISTRITO FEDERAL"
4423,Sumesa,1560,1560,Ave Real,Colonia,Álvaro Obregón,10,Urbano,4423,San Ángel,19.348363,-99.190051,Sumesa,1424,"Calle Cracovia 97, San Ángel, Álvaro Obregón, 01000 Ciudad de México, CDMX"
137,Chedraui,1566,1566,Hueytlale,Colonia,Álvaro Obregón,10,Urbano,137,Samara Santa Fe,19.3676531,-99.2594206,Selecto Chedraui,22,Av Santa Fe 94
49,City Market,1566,1566,Hueytlale,Colonia,Álvaro Obregón,10,Urbano,49,San Jerónimo,19.335648,-99.195824,City Market,9,Av San Jerónimo 190
92,Costco,1566,1566,Hueytlale,Colonia,Álvaro Obregón,10,Urbano,92,Mixcoac,19.3872687,-99.1909344,Costco,7,Blvd. Adolfo Lopez Mateos 1181
4413,La Comer,1566,1566,Hueytlale,Colonia,Álvaro Obregón,10,Urbano,4413,La Comer Olivar,19.334805,-99.227039,La Comer,1423,"AV DE LAS TORRES 446, SAN JOSE DEL OLIVAR, 1770 ALVARO OBREGON, MEXICO, DISTRITO FEDERAL"
10002,Soriana,1566,1566,Hueytlale,Colonia,Álvaro Obregón,10,Urbano,10002,San Jeronimo,19.330351,-99.208839,Soriana,3729,"Anillo Perif. 630, Jardines del Pedregal, Álvaro Obregón, 01900 Ciudad de México, CDMX"
4431,Fresko,1566,1566,Hueytlale,Colonia,Álvaro Obregón,10,Urbano,4431,Fresko Pabellón Bosques,19.38268,-99.269,Fresko,45,"PROLONGACION BOSQUES DE REFORMA 1813, VISTA HERMOSA, 5109 CUAJIMALPA, MEXICO, DISTRITO FEDERAL"
4423,Sumesa,1566,1566,Hueytlale,Colonia,Álvaro Obregón,10,Urbano,4423,San Ángel,19.348363,-99.190051,Sumesa,1424,"Calle Cracovia 97, San Ángel, Álvaro Obregón, 01000 Ciudad de México, CDMX"
137,Chedraui,1569,1569,Reacomodo Valentín Gómez Farías,Colonia,Álvaro Obregón,10,Urbano,137,Samara Santa Fe,19.3676531,-99.2594206,Selecto Chedraui,22,Av Santa Fe 94
30,City Market,1569,1569,Reacomodo Valentín Gómez Farías,Colonia,Álvaro Obregón,10,Urbano,30,Santa Fe,19.3582077,-99.2719088,City Market,9,Avenida Santa Fe 498
35869,Costco,1569,1569,Reacomodo Valentín Gómez Farías,Colonia,Álvaro Obregón,10,Urbano,35869,Santa Fe,19.353219591940903,-99.27455078541377,Costco,7,"Lomas de Santa Fe, Contadero, Mexico City, CDMX , , , 01219"
4413,La Comer,1569,1569,Reacomodo Valentín Gómez Farías,Colonia,Álvaro Obregón,10,Urbano,4413,La Comer Olivar,19.334805,-99.227039,La Comer,1423,"AV DE LAS TORRES 446, SAN JOSE DEL OLIVAR, 1770 ALVARO OBREGON, MEXICO, DISTRITO FEDERAL"
10002,Soriana,1569,1569,Reacomodo Valentín Gómez Farías,Colonia,Álvaro Obregón,10,Urbano,10002,San Jeronimo,19.330351,-99.208839,Soriana,3729,"Anillo Perif. 630, Jardines del Pedregal, Álvaro Obregón, 01900 Ciudad de México, CDMX"
4431,Fresko,1569,1569,Reacomodo Valentín Gómez Farías,Colonia,Álvaro Obregón,10,Urbano,4431,Fresko Pabellón Bosques,19.38268,-99.269,Fresko,45,"PROLONGACION BOSQUES DE REFORMA 1813, VISTA HERMOSA, 5109 CUAJIMALPA, MEXICO, DISTRITO FEDERAL"
4423,Sumesa,1569,1569,Reacomodo Valentín Gómez Farías,Colonia,Álvaro Obregón,10,Urbano,4423,San Ángel,19.348363,-99.190051,Sumesa,1424,"Calle Cracovia 97, San Ángel, Álvaro Obregón, 01000 Ciudad de México, CDMX"
137,Chedraui,1588,1588,Tarango,Colonia,Álvaro Obregón,10,Urbano,137,Samara Santa Fe,19.3676531,-99.2594206,Selecto Chedraui,22,Av Santa Fe 94
30,City Market,1588,1588,Tarango,Colonia,Álvaro Obregón,10,Urbano,30,Santa Fe,19.3582077,-99.2719088,City Market,9,Avenida Santa Fe 498
35869,Costco,1588,1588,Tarango,Colonia,Álvaro Obregón,10,Urbano,35869,Santa Fe,19.353219591940903,-99.27455078541377,Costco,7,"Lomas de Santa Fe, Contadero, Mexico City, CDMX , , , 01219"
4413,La Comer,1588,1588,Tarango,Colonia,Álvaro Obregón,10,Urbano,4413,La Comer Olivar,19.334805,-99.227039,La Comer,1423,"AV DE LAS TORRES 446, SAN JOSE DEL OLIVAR, 1770 ALVARO OBREGON, MEXICO, DISTRITO FEDERAL"
9993,Soriana,1588,1588,Tarango,Colonia,Álvaro Obregón,10,Urbano,9993,Paradox Santa Fe,19.357303,-99.273539,Soriana,3729,"Av Sta Fe 546, Lomas de Santa Fe, Contadero, Cuajimalpa de Morelos, 01219 Ciudad de México, CDMX"
4431,Fresko,1588,1588,Tarango,Colonia,Álvaro Obregón,10,Urbano,4431,Fresko Pabellón Bosques,19.38268,-99.269,Fresko,45,"PROLONGACION BOSQUES DE REFORMA 1813, VISTA HERMOSA, 5109 CUAJIMALPA, MEXICO, DISTRITO FEDERAL"
4423,Sumesa,1588,1588,Tarango,Colonia,Álvaro Obregón,10,Urbano,4423,San Ángel,19.348363,-99.190051,Sumesa,1424,"Calle Cracovia 97, San Ángel, Álvaro Obregón, 01000 Ciudad de México, CDMX"
137,Chedraui,1590,1590,El Rincón,Colonia,Álvaro Obregón,10,Urbano,137,Samara Santa Fe,19.3676531,-99.2594206,Selecto Chedraui,22,Av Santa Fe 94
30,City Market,1590,1590,El Rincón,Colonia,Álvaro Obregón,10,Urbano,30,Santa Fe,19.3582077,-99.2719088,City Market,9,Avenida Santa Fe 498
35869,Costco,1590,1590,El Rincón,Colonia,Álvaro Obregón,10,Urbano,35869,Santa Fe,19.353219591940903,-99.27455078541377,Costco,7,"Lomas de Santa Fe, Contadero, Mexico City, CDMX , , , 01219"
4413,La Comer,1590,1590,El Rincón,Colonia,Álvaro Obregón,10,Urbano,4413,La Comer Olivar,19.334805,-99.227039,La Comer,1423,"AV DE LAS TORRES 446, SAN JOSE DEL OLIVAR, 1770 ALVARO OBREGON, MEXICO, DISTRITO FEDERAL"
9993,Soriana,1590,1590,El Rincón,Colonia,Álvaro Obregón,10,Urbano,9993,Paradox Santa Fe,19.357303,-99.273539,Soriana,3729,"Av Sta Fe 546, Lomas de Santa Fe, Contadero, Cuajimalpa de Morelos, 01219 Ciudad de México, CDMX"
4431,Fresko,1590,1590,El Rincón,Colonia,Álvaro Obregón,10,Urbano,4431,Fresko Pabellón Bosques,19.38268,-99.269,Fresko,45,"PROLONGACION BOSQUES DE REFORMA 1813, VISTA HERMOSA, 5109 CUAJIMALPA, MEXICO, DISTRITO FEDERAL"
4423,Sumesa,1590,1590,El Rincón,Colonia,Álvaro Obregón,10,Urbano,4423,San Ángel,19.348363,-99.190051,Sumesa,1424,"Calle Cracovia 97, San Ángel, Álvaro Obregón, 01000 Ciudad de México, CDMX"
1445,Chedraui,1600,1600,Merced Gómez,Colonia,Álvaro Obregón,10,Urbano,1445,Pedregal,19.335124,-99.198477,Selecto Chedraui,22,Av. San Jerónimo 236
49,City Market,1600,1600,Merced Gómez,Colonia,Álvaro Obregón,10,Urbano,49,San Jerónimo,19.335648,-99.195824,City Market,9,Av San Jerónimo 190
92,Costco,1600,1600,Merced Gómez,Colonia,Álvaro Obregón,10,Urbano,92,Mixcoac,19.3872687,-99.1909344,Costco,7,Blvd. Adolfo Lopez Mateos 1181
4417,La Comer,1600,1600,Merced Gómez,Colonia,Álvaro Obregón,10,Urbano,4417,La Comer Insurgentes,19.366487,-99.182073,La Comer,1423,"PERPETUA 35, SAN JOSE INSURGENTES, 3900 BENITO JUAREZ, MEXICO, DISTRITO FEDERAL"
10353,Soriana,1600,1600,Merced Gómez,Colonia,Álvaro Obregón,10,Urbano,10353,Mixcoac Revolucion,19.379341,-99.186723,Soriana,3729,Av. Revolucion 780
4434,Fresko,1600,1600,Merced Gómez,Colonia,Álvaro Obregón,10,Urbano,4434,Fresko Miguel Ángel de Quevedo,19.342594,-99.146575,Fresko,45,"AV. MIGUEL ANGEL DE QUEVEDO 1144, PARQUE SAN ANDRES, 4040 COYOACAN, MEXICO, CIUDAD DE MEXICO"
4423,Sumesa,1600,1600,Merced Gómez,Colonia,Álvaro Obregón,10,Urbano,4423,San Ángel,19.348363,-99.190051,Sumesa,1424,"Calle Cracovia 97, San Ángel, Álvaro Obregón, 01000 Ciudad de México, CDMX"
1445,Chedraui,1610,1610,Colinas de Tarango,Colonia,Álvaro Obregón,10,Urbano,1445,Pedregal,19.335124,-99.198477,Selecto Chedraui,22,Av. San Jerónimo 236
49,City Market,1610,1610,Colinas de Tarango,Colonia,Álvaro Obregón,10,Urbano,49,San Jerónimo,19.335648,-99.195824,City Market,9,Av San Jerónimo 190
92,Costco,1610,1610,Colinas de Tarango,Colonia,Álvaro Obregón,10,Urbano,92,Mixcoac,19.3872687,-99.1909344,Costco,7,Blvd. Adolfo Lopez Mateos 1181
4413,La Comer,1610,1610,Colinas de Tarango,Colonia,Álvaro Obregón,10,Urbano,4413,La Comer Olivar,19.334805,-99.227039,La Comer,1423,"AV DE LAS TORRES 446, SAN JOSE DEL OLIVAR, 1770 ALVARO OBREGON, MEXICO, DISTRITO FEDERAL"
10002,Soriana,1610,1610,Colinas de Tarango,Colonia,Álvaro Obregón,10,Urbano,10002,San Jeronimo,19.330351,-99.208839,Soriana,3729,"Anillo Perif. 630, Jardines del Pedregal, Álvaro Obregón, 01900 Ciudad de México, CDMX"
4431,Fresko,1610,1610,Colinas de Tarango,Colonia,Álvaro Obregón,10,Urbano,4431,Fresko Pabellón Bosques,19.38268,-99.269,Fresko,45,"PROLONGACION BOSQUES DE REFORMA 1813, VISTA HERMOSA, 5109 CUAJIMALPA, MEXICO, DISTRITO FEDERAL"
4423,Sumesa,1610,1610,Colinas de Tarango,Colonia,Álvaro Obregón,10,Urbano,4423,San Ángel,19.348363,-99.190051,Sumesa,1424,"Calle Cracovia 97, San Ángel, Álvaro Obregón, 01000 Ciudad de México, CDMX"
137,Chedraui,1618,1618,Arcos Centenario,Colonia,Álvaro Obregón,10,Urbano,137,Samara Santa Fe,19.3676531,-99.2594206,Selecto Chedraui,22,Av Santa Fe 94
49,City Market,1618,1618,Arcos Centenario,Colonia,Álvaro Obregón,10,Urbano,49,San Jerónimo,19.335648,-99.195824,City Market,9,Av San Jerónimo 190
92,Costco,1618,1618,Arcos Centenario,Colonia,Álvaro Obregón,10,Urbano,92,Mixcoac,19.3872687,-99.1909344,Costco,7,Blvd. Adolfo Lopez Mateos 1181
4413,La Comer,1618,1618,Arcos Centenario,Colonia,Álvaro Obregón,10,Urbano,4413,La Comer Olivar,19.334805,-99.227039,La Comer,1423,"AV DE LAS TORRES 446, SAN JOSE DEL OLIVAR, 1770 ALVARO OBREGON, MEXICO, DISTRITO FEDERAL"
10002,Soriana,1618,1618,Arcos Centenario,Colonia,Álvaro Obregón,10,Urbano,10002,San Jeronimo,19.330351,-99.208839,Soriana,3729,"Anillo Perif. 630, Jardines del Pedregal, Álvaro Obregón, 01900 Ciudad de México, CDMX"
4431,Fresko,1618,1618,Arcos Centenario,Colonia,Álvaro Obregón,10,Urbano,4431,Fresko Pabellón Bosques,19.38268,-99.269,Fresko,45,"PROLONGACION BOSQUES DE REFORMA 1813, VISTA HERMOSA, 5109 CUAJIMALPA, MEXICO, DISTRITO FEDERAL"
4423,Sumesa,1618,1618,Arcos Centenario,Colonia,Álvaro Obregón,10,Urbano,4423,San Ángel,19.348363,-99.190051,Sumesa,1424,"Calle Cracovia 97, San Ángel, Álvaro Obregón, 01000 Ciudad de México, CDMX"
137,Chedraui,1619,1619,La Martinica,Colonia,Álvaro Obregón,10,Urbano,137,Samara Santa Fe,19.3676531,-99.2594206,Selecto Chedraui,22,Av Santa Fe 94
49,City Market,1619,1619,La Martinica,Colonia,Álvaro Obregón,10,Urbano,49,San Jerónimo,19.335648,-99.195824,City Market,9,Av San Jerónimo 190
92,Costco,1619,1619,La Martinica,Colonia,Álvaro Obregón,10,Urbano,92,Mixcoac,19.3872687,-99.1909344,Costco,7,Blvd. Adolfo Lopez Mateos 1181
4413,La Comer,1619,1619,La Martinica,Colonia,Álvaro Obregón,10,Urbano,4413,La Comer Olivar,19.334805,-99.227039,La Comer,1423,"AV DE LAS TORRES 446, SAN JOSE DEL OLIVAR, 1770 ALVARO OBREGON, MEXICO, DISTRITO FEDERAL"
10002,Soriana,1619,1619,La Martinica,Colonia,Álvaro Obregón,10,Urbano,10002,San Jeronimo,19.330351,-99.208839,Soriana,3729,"Anillo Perif. 630, Jardines del Pedregal, Álvaro Obregón, 01900 Ciudad de México, CDMX"
4431,Fresko,1619,1619,La Martinica,Colonia,Álvaro Obregón,10,Urbano,4431,Fresko Pabellón Bosques,19.38268,-99.269,Fresko,45,"PROLONGACION BOSQUES DE REFORMA 1813, VISTA HERMOSA, 5109 CUAJIMALPA, MEXICO, DISTRITO FEDERAL"
4423,Sumesa,1619,1619,La Martinica,Colonia,Álvaro Obregón,10,Urbano,4423,San Ángel,19.348363,-99.190051,Sumesa,1424,"Calle Cracovia 97, San Ángel, Álvaro Obregón, 01000 Ciudad de México, CDMX"
1445,Chedraui,1620,1620,Lomas de Tarango,Colonia,Álvaro Obregón,10,Urbano,1445,Pedregal,19.335124,-99.198477,Selecto Chedraui,22,Av. San Jerónimo 236
49,City Market,1620,1620,Lomas de Tarango,Colonia,Álvaro Obregón,10,Urbano,49,San Jerónimo,19.335648,-99.195824,City Market,9,Av San Jerónimo 190
92,Costco,1620,1620,Lomas de Tarango,Colonia,Álvaro Obregón,10,Urbano,92,Mixcoac,19.3872687,-99.1909344,Costco,7,Blvd. Adolfo Lopez Mateos 1181
4417,La Comer,1620,1620,Lomas de Tarango,Colonia,Álvaro Obregón,10,Urbano,4417,La Comer Insurgentes,19.366487,-99.182073,La Comer,1423,"PERPETUA 35, SAN JOSE INSURGENTES, 3900 BENITO JUAREZ, MEXICO, DISTRITO FEDERAL"
10353,Soriana,1620,1620,Lomas de Tarango,Colonia,Álvaro Obregón,10,Urbano,10353,Mixcoac Revolucion,19.379341,-99.186723,Soriana,3729,Av. Revolucion 780
4431,Fresko,1620,1620,Lomas de Tarango,Colonia,Álvaro Obregón,10,Urbano,4431,Fresko Pabellón Bosques,19.38268,-99.269,Fresko,45,"PROLONGACION BOSQUES DE REFORMA 1813, VISTA HERMOSA, 5109 CUAJIMALPA, MEXICO, DISTRITO FEDERAL"
4423,Sumesa,1620,1620,Lomas de Tarango,Colonia,Álvaro Obregón,10,Urbano,4423,San Ángel,19.348363,-99.190051,Sumesa,1424,"Calle Cracovia 97, San Ángel, Álvaro Obregón, 01000 Ciudad de México, CDMX"
137,Chedraui,1630,1630,Lomas de Puerta Grande,Colonia,Álvaro Obregón,10,Urbano,137,Samara Santa Fe,19.3676531,-99.2594206,Selecto Chedraui,22,Av Santa Fe 94
30,City Market,1630,1630,Lomas de Puerta Grande,Colonia,Álvaro Obregón,10,Urbano,30,Santa Fe,19.3582077,-99.2719088,City Market,9,Avenida Santa Fe 498
35869,Costco,1630,1630,Lomas de Puerta Grande,Colonia,Álvaro Obregón,10,Urbano,35869,Santa Fe,19.353219591940903,-99.27455078541377,Costco,7,"Lomas de Santa Fe, Contadero, Mexico City, CDMX , , , 01219"
4413,La Comer,1630,1630,Lomas de Puerta Grande,Colonia,Álvaro Obregón,10,Urbano,4413,La Comer Olivar,19.334805,-99.227039,La Comer,1423,"AV DE LAS TORRES 446, SAN JOSE DEL OLIVAR, 1770 ALVARO OBREGON, MEXICO, DISTRITO FEDERAL"
10002,Soriana,1630,1630,Lomas de Puerta Grande,Colonia,Álvaro Obregón,10,Urbano,10002,San Jeronimo,19.330351,-99.208839,Soriana,3729,"Anillo Perif. 630, Jardines del Pedregal, Álvaro Obregón, 01900 Ciudad de México, CDMX"
4431,Fresko,1630,1630,Lomas de Puerta Grande,Colonia,Álvaro Obregón,10,Urbano,4431,Fresko Pabellón Bosques,19.38268,-99.269,Fresko,45,"PROLONGACION BOSQUES DE REFORMA 1813, VISTA HERMOSA, 5109 CUAJIMALPA, MEXICO, DISTRITO FEDERAL"
4423,Sumesa,1630,1630,Lomas de Puerta Grande,Colonia,Álvaro Obregón,10,Urbano,4423,San Ángel,19.348363,-99.190051,Sumesa,1424,"Calle Cracovia 97, San Ángel, Álvaro Obregón, 01000 Ciudad de México, CDMX"
137,Chedraui,1640,1640,Herón Proal,Colonia,Álvaro Obregón,10,Urbano,137,Samara Santa Fe,19.3676531,-99.2594206,Selecto Chedraui,22,Av Santa Fe 94
49,City Market,1640,1640,Herón Proal,Colonia,Álvaro Obregón,10,Urbano,49,San Jerónimo,19.335648,-99.195824,City Market,9,Av San Jerónimo 190
35869,Costco,1640,1640,Herón Proal,Colonia,Álvaro Obregón,10,Urbano,35869,Santa Fe,19.353219591940903,-99.27455078541377,Costco,7,"Lomas de Santa Fe, Contadero, Mexico City, CDMX , , , 01219"
4413,La Comer,1640,1640,Herón Proal,Colonia,Álvaro Obregón,10,Urbano,4413,La Comer Olivar,19.334805,-99.227039,La Comer,1423,"AV DE LAS TORRES 446, SAN JOSE DEL OLIVAR, 1770 ALVARO OBREGON, MEXICO, DISTRITO FEDERAL"
10002,Soriana,1640,1640,Herón Proal,Colonia,Álvaro Obregón,10,Urbano,10002,San Jeronimo,19.330351,-99.208839,Soriana,3729,"Anillo Perif. 630, Jardines del Pedregal, Álvaro Obregón, 01900 Ciudad de México, CDMX"
4431,Fresko,1640,1640,Herón Proal,Colonia,Álvaro Obregón,10,Urbano,4431,Fresko Pabellón Bosques,19.38268,-99.269,Fresko,45,"PROLONGACION BOSQUES DE REFORMA 1813, VISTA HERMOSA, 5109 CUAJIMALPA, MEXICO, DISTRITO FEDERAL"
4423,Sumesa,1640,1640,Herón Proal,Colonia,Álvaro Obregón,10,Urbano,4423,San Ángel,19.348363,-99.190051,Sumesa,1424,"Calle Cracovia 97, San Ángel, Álvaro Obregón, 01000 Ciudad de México, CDMX"
137,Chedraui,1645,1645,Ponciano Arriaga,Colonia,Álvaro Obregón,10,Urbano,137,Samara Santa Fe,19.3676531,-99.2594206,Selecto Chedraui,22,Av Santa Fe 94
49,City Market,1645,1645,Ponciano Arriaga,Colonia,Álvaro Obregón,10,Urbano,49,San Jerónimo,19.335648,-99.195824,City Market,9,Av San Jerónimo 190
35869,Costco,1645,1645,Ponciano Arriaga,Colonia,Álvaro Obregón,10,Urbano,35869,Santa Fe,19.353219591940903,-99.27455078541377,Costco,7,"Lomas de Santa Fe, Contadero, Mexico City, CDMX , , , 01219"
4413,La Comer,1645,1645,Ponciano Arriaga,Colonia,Álvaro Obregón,10,Urbano,4413,La Comer Olivar,19.334805,-99.227039,La Comer,1423,"AV DE LAS TORRES 446, SAN JOSE DEL OLIVAR, 1770 ALVARO OBREGON, MEXICO, DISTRITO FEDERAL"
10002,Soriana,1645,1645,Ponciano Arriaga,Colonia,Álvaro Obregón,10,Urbano,10002,San Jeronimo,19.330351,-99.208839,Soriana,3729,"Anillo Perif. 630, Jardines del Pedregal, Álvaro Obregón, 01900 Ciudad de México, CDMX"
4431,Fresko,1645,1645,Ponciano Arriaga,Colonia,Álvaro Obregón,10,Urbano,4431,Fresko Pabellón Bosques,19.38268,-99.269,Fresko,45,"PROLONGACION BOSQUES DE REFORMA 1813, VISTA HERMOSA, 5109 CUAJIMALPA, MEXICO, DISTRITO FEDERAL"
4423,Sumesa,1645,1645,Ponciano Arriaga,Colonia,Álvaro Obregón,10,Urbano,4423,San Ángel,19.348363,-99.190051,Sumesa,1424,"Calle Cracovia 97, San Ángel, Álvaro Obregón, 01000 Ciudad de México, CDMX"
137,Chedraui,1650,1650,La Milagrosa,Colonia,Álvaro Obregón,10,Urbano,137,Samara Santa Fe,19.3676531,-99.2594206,Selecto Chedraui,22,Av Santa Fe 94
30,City Market,1650,1650,La Milagrosa,Colonia,Álvaro Obregón,10,Urbano,30,Santa Fe,19.3582077,-99.2719088,City Market,9,Avenida Santa Fe 498
35869,Costco,1650,1650,La Milagrosa,Colonia,Álvaro Obregón,10,Urbano,35869,Santa Fe,19.353219591940903,-99.27455078541377,Costco,7,"Lomas de Santa Fe, Contadero, Mexico City, CDMX , , , 01219"
4413,La Comer,1650,1650,La Milagrosa,Colonia,Álvaro Obregón,10,Urbano,4413,La Comer Olivar,19.334805,-99.227039,La Comer,1423,"AV DE LAS TORRES 446, SAN JOSE DEL OLIVAR, 1770 ALVARO OBREGON, MEXICO, DISTRITO FEDERAL"
9993,Soriana,1650,1650,La Milagrosa,Colonia,Álvaro Obregón,10,Urbano,9993,Paradox Santa Fe,19.357303,-99.273539,Soriana,3729,"Av Sta Fe 546, Lomas de Santa Fe, Contadero, Cuajimalpa de Morelos, 01219 Ciudad de México, CDMX"
4431,Fresko,1650,1650,La Milagrosa,Colonia,Álvaro Obregón,10,Urbano,4431,Fresko Pabellón Bosques,19.38268,-99.269,Fresko,45,"PROLONGACION BOSQUES DE REFORMA 1813, VISTA HERMOSA, 5109 CUAJIMALPA, MEXICO, DISTRITO FEDERAL"
4423,Sumesa,1650,1650,La Milagrosa,Colonia,Álvaro Obregón,10,Urbano,4423,San Ángel,19.348363,-99.190051,Sumesa,1424,"Calle Cracovia 97, San Ángel, Álvaro Obregón, 01000 Ciudad de México, CDMX"
